Объем;Объем кадра;Объем;X относительное;Y относительное;Z относительное;Время;Длина;Угол;Угол X выч;Угол Y выч;Угол Z выч;Время кадра;Радиус выч;X центра выч;Y центра выч;Z центра выч;Длина кадра;Координаты;Подача;Подача в ;Плоскость;Охлаждение;Шпиндель;Направление вращ. шпинделя;I;J;K;X станка;Y станка;Z станка;Корр.СК X;Корр.СК Y;Корр.СК Z;СК X;СК Y;СК Z;A станка;B станка;C станка;A относительное;B относительное;C относительное;Корр.X;Корр.Y;Корр.Z;Радиус;Программа;Программа (файл);Инструмент;Следующий инструмент;Кадр;КадрNum;Интерполяции тип;Контурная коррекция;Корр. на длину;Коррекция на диаметр;Коррекция на длину;Цикл;Выход из цикла;Высечка;Шаг высечки;X зажим;Y зажим;Z зажим;A зажим;B зажим;C зажим;СКП;
71263.84235;0.;0.;0.;0.;0.;0:42:00;5357.65661;0.;0.;0.;0.;0:00:00;0.;0.;0.;0.;0.;Относительные;100.;100 ;XY;Выкл.;2000.;По час.;0.;0.;0.;64.435;25.038;10.;64.435;25.038;10.;64.435;25.038;10.;0.;0.;0.;0.;0.;0.;64.435;25.038;10.;0.;;C:\ncm-prt\demo\demo.NC;2;-1;409;417;Хол. ход;Выкл.;-;0.;0.;Нет;к исходной;Выкл.;0.;Свободна;Свободна;Свободна;Свободна;Свободна;Свободна;СКП 1;
71263.84235;0.;0.;0.;0.;0.;0:42:00;5357.65661;0.;0.;0.;0.;0:00:00;0.;0.;0.;0.;0.;Относительные;100.;100 ;XY;Выкл.;2000.;По час.;0.;0.;0.;64.435;25.038;10.;64.435;25.038;10.;64.435;25.038;10.;0.;0.;0.;0.;0.;0.;64.435;25.038;10.;0.;;C:\ncm-prt\demo\demo.NC;2;-1;409;417;Хол. ход;Выкл.;-;0.;0.;Нет;к исходной;Выкл.;0.;Свободна;Свободна;Свободна;Свободна;Свободна;Свободна;СКП 1;
71263.84235;0.;0.;0.;0.;0.;0:42:00;5357.65661;0.;0.;0.;0.;0:00:00;0.;0.;0.;0.;0.;Относительные;100.;100 ;XY;Выкл.;2000.;По час.;0.;0.;0.;64.435;25.038;10.;64.435;25.038;10.;64.435;25.038;10.;0.;0.;0.;0.;0.;0.;64.435;25.038;10.;0.;;C:\ncm-prt\demo\demo.NC;2;-1;409;417;Хол. ход;Выкл.;-;0.;0.;Нет;к исходной;Выкл.;0.;Свободна;Свободна;Свободна;Свободна;Свободна;Свободна;СКП 1;
71263.84235;0.;0.;0.;0.;0.;0:42:00;5357.65661;0.;0.;0.;0.;0:00:00;0.;0.;0.;0.;0.;Относительные;100.;100 ;XY;Выкл.;2000.;По час.;0.;0.;0.;64.435;25.038;10.;64.435;25.038;10.;64.435;25.038;10.;0.;0.;0.;0.;0.;0.;64.435;25.038;10.;0.;;C:\ncm-prt\demo\demo.NC;2;-1;409;417;Хол. ход;Выкл.;-;0.;0.;Нет;к исходной;Выкл.;0.;Свободна;Свободна;Свободна;Свободна;Свободна;Свободна;СКП 1;
71263.84235;0.;0.;0.;0.;0.;0:42:00;5357.65661;0.;0.;0.;0.;0:00:00;0.;0.;0.;0.;0.;Относительные;100.;100 ;XY;Выкл.;2000.;По час.;0.;0.;0.;64.435;25.038;10.;64.435;25.038;10.;64.435;25.038;10.;0.;0.;0.;0.;0.;0.;64.435;25.038;10.;0.;;C:\ncm-prt\demo\demo.NC;2;-1;409;417;Хол. ход;Выкл.;-;0.;0.;Нет;к исходной;Выкл.;0.;Свободна;Свободна;Свободна;Свободна;Свободна;Свободна;СКП 1;
71263.84235;0.;0.;0.;0.;0.;0:42:00;5357.65661;0.;0.;0.;0.;0:00:00;0.;0.;0.;0.;0.;Относительные;100.;100 ;XY;Выкл.;2000.;По час.;0.;0.;0.;64.435;25.038;10.;64.435;25.038;10.;64.435;25.038;10.;0.;0.;0.;0.;0.;0.;64.435;25.038;10.;0.;;C:\ncm-prt\demo\demo.NC;2;-1;409;417;Хол. ход;Выкл.;-;0.;0.;Нет;к исходной;Выкл.;0.;Свободна;Свободна;Свободна;Свободна;Свободна;Свободна;СКП 1;
71263.84235;0.;0.;0.;0.;0.;0:42:00;5357.65661;0.;0.;0.;0.;0:00:00;0.;0.;0.;0.;0.;Относительные;100.;100 ;XY;Выкл.;2000.;По час.;0.;0.;0.;64.435;25.038;10.;64.435;25.038;10.;64.435;25.038;10.;0.;0.;0.;0.;0.;0.;64.435;25.038;10.;0.;;C:\ncm-prt\demo\demo.NC;2;-1;409;417;Хол. ход;Выкл.;-;0.;0.;Нет;к исходной;Выкл.;0.;Свободна;Свободна;Свободна;Свободна;Свободна;Свободна;СКП 1;
71263.84235;0.;0.;0.;0.;0.;0:42:00;5357.65661;0.;0.;0.;0.;0:00:00;0.;0.;0.;0.;0.;Относительные;100.;100 ;XY;Выкл.;2000.;По час.;0.;0.;0.;64.435;25.038;10.;64.435;25.038;10.;64.435;25.038;10.;0.;0.;0.;0.;0.;0.;64.435;25.038;10.;0.;;C:\ncm-prt\demo\demo.NC;2;-1;409;417;Хол. ход;Выкл.;-;0.;0.;Нет;к исходной;Выкл.;0.;Свободна;Свободна;Свободна;Свободна;Свободна;Свободна;СКП 1;
71263.84235;0.;0.;0.;0.;0.;0:42:00;5357.65661;0.;0.;0.;0.;0:00:00;0.;0.;0.;0.;0.;Относительные;100.;100 ;XY;Выкл.;2000.;По час.;0.;0.;0.;64.435;25.038;10.;64.435;25.038;10.;64.435;25.038;10.;0.;0.;0.;0.;0.;0.;64.435;25.038;10.;0.;;C:\ncm-prt\demo\demo.NC;2;-1;409;417;Хол. ход;Выкл.;-;0.;0.;Нет;к исходной;Выкл.;0.;Свободна;Свободна;Свободна;Свободна;Свободна;Свободна;СКП 1;
71263.84235;0.;0.;0.;0.;0.;0:42:00;5357.65661;0.;0.;0.;0.;0:00:00;0.;0.;0.;0.;0.;Относительные;100.;100 ;XY;Выкл.;2000.;По час.;0.;0.;0.;64.435;25.038;10.;64.435;25.038;10.;64.435;25.038;10.;0.;0.;0.;0.;0.;0.;64.435;25.038;10.;0.;;C:\ncm-prt\demo\demo.NC;2;-1;409;417;Хол. ход;Выкл.;-;0.;0.;Нет;к исходной;Выкл.;0.;Свободна;Свободна;Свободна;Свободна;Свободна;Свободна;СКП 1;
71263.84235;0.;0.;0.;0.;0.;0:42:00;5357.65661;0.;0.;0.;0.;0:00:00;0.;0.;0.;0.;0.;Относительные;100.;100 ;XY;Выкл.;2000.;По час.;0.;0.;0.;64.435;25.038;10.;64.435;25.038;10.;64.435;25.038;10.;0.;0.;0.;0.;0.;0.;64.435;25.038;10.;0.;;C:\ncm-prt\demo\demo.NC;2;-1;409;417;Хол. ход;Выкл.;-;0.;0.;Нет;к исходной;Выкл.;0.;Свободна;Свободна;Свободна;Свободна;Свободна;Свободна;СКП 1;
71263.84235;0.;0.;0.;0.;0.;0:42:00;5357.65661;0.;0.;0.;0.;0:00:00;0.;0.;0.;0.;0.;Относительные;100.;100 ;XY;Выкл.;2000.;По час.;0.;0.;0.;64.435;25.038;10.;64.435;25.038;10.;64.435;25.038;10.;0.;0.;0.;0.;0.;0.;64.435;25.038;10.;0.;;C:\ncm-prt\demo\demo.NC;2;-1;409;417;Хол. ход;Выкл.;-;0.;0.;Нет;к исходной;Выкл.;0.;Свободна;Свободна;Свободна;Свободна;Свободна;Свободна;СКП 1;
71263.84235;0.;0.;0.;0.;0.;0:42:00;5357.65661;0.;0.;0.;0.;0:00:00;0.;0.;0.;0.;0.;Относительные;100.;100 ;XY;Выкл.;2000.;По час.;0.;0.;0.;64.435;25.038;10.;64.435;25.038;10.;64.435;25.038;10.;0.;0.;0.;0.;0.;0.;64.435;25.038;10.;0.;;C:\ncm-prt\demo\demo.NC;2;-1;409;417;Хол. ход;Выкл.;-;0.;0.;Нет;к исходной;Выкл.;0.;Свободна;Свободна;Свободна;Свободна;Свободна;Свободна;СКП 1;
71263.84235;0.;0.;0.;0.;0.;0:42:00;5357.65661;0.;0.;0.;0.;0:00:00;0.;0.;0.;0.;0.;Относительные;100.;100 ;XY;Выкл.;2000.;По час.;0.;0.;0.;64.435;25.038;10.;64.435;25.038;10.;64.435;25.038;10.;0.;0.;0.;0.;0.;0.;64.435;25.038;10.;0.;;C:\ncm-prt\demo\demo.NC;2;-1;409;417;Хол. ход;Выкл.;-;0.;0.;Нет;к исходной;Выкл.;0.;Свободна;Свободна;Свободна;Свободна;Свободна;Свободна;СКП 1;
71263.84235;0.;0.;0.;0.;0.;0:42:00;5357.65661;0.;0.;0.;0.;0:00:00;0.;0.;0.;0.;0.;Относительные;100.;100 ;XY;Выкл.;2000.;По час.;0.;0.;0.;64.435;25.038;10.;64.435;25.038;10.;64.435;25.038;10.;0.;0.;0.;0.;0.;0.;64.435;25.038;10.;0.;;C:\ncm-prt\demo\demo.NC;2;-1;409;417;Хол. ход;Выкл.;-;0.;0.;Нет;к исходной;Выкл.;0.;Свободна;Свободна;Свободна;Свободна;Свободна;Свободна;СКП 1;
71263.84235;0.;0.;0.;0.;0.;0:42:00;5357.65661;0.;0.;0.;0.;0:00:00;0.;0.;0.;0.;0.;Относительные;100.;100 ;XY;Выкл.;2000.;По час.;0.;0.;0.;64.435;25.038;10.;64.435;25.038;10.;64.435;25.038;10.;0.;0.;0.;0.;0.;0.;64.435;25.038;10.;0.;;C:\ncm-prt\demo\demo.NC;2;-1;409;417;Хол. ход;Выкл.;-;0.;0.;Нет;к исходной;Выкл.;0.;Свободна;Свободна;Свободна;Свободна;Свободна;Свободна;СКП 1;
71263.84235;0.;0.;0.;0.;0.;0:42:00;5357.65661;0.;0.;0.;0.;0:00:00;0.;0.;0.;0.;0.;Относительные;100.;100 ;XY;Выкл.;2000.;По час.;0.;0.;0.;64.435;25.038;10.;64.435;25.038;10.;64.435;25.038;10.;0.;0.;0.;0.;0.;0.;64.435;25.038;10.;0.;;C:\ncm-prt\demo\demo.NC;2;-1;409;417;Хол. ход;Выкл.;-;0.;0.;Нет;к исходной;Выкл.;0.;Свободна;Свободна;Свободна;Свободна;Свободна;Свободна;СКП 1;
71263.84235;0.;0.;0.;0.;0.;0:42:00;5357.65661;0.;0.;0.;0.;0:00:00;0.;0.;0.;0.;0.;Относительные;100.;100 ;XY;Выкл.;2000.;По час.;0.;0.;0.;64.435;25.038;10.;64.435;25.038;10.;64.435;25.038;10.;0.;0.;0.;0.;0.;0.;64.435;25.038;10.;0.;;C:\ncm-prt\demo\demo.NC;2;-1;409;417;Хол. ход;Выкл.;-;0.;0.;Нет;к исходной;Выкл.;0.;Свободна;Свободна;Свободна;Свободна;Свободна;Свободна;СКП 1;
71263.84235;0.;0.;0.;0.;0.;0:42:00;5357.65661;0.;0.;0.;0.;0:00:00;0.;0.;0.;0.;0.;Относительные;100.;100 ;XY;Выкл.;2000.;По час.;0.;0.;0.;64.435;25.038;10.;64.435;25.038;10.;64.435;25.038;10.;0.;0.;0.;0.;0.;0.;64.435;25.038;10.;0.;;C:\ncm-prt\demo\demo.NC;2;-1;409;417;Хол. ход;Выкл.;-;0.;0.;Нет;к исходной;Выкл.;0.;Свободна;Свободна;Свободна;Свободна;Свободна;Свободна;СКП 1;
71263.84235;0.;0.;0.;0.;0.;0:42:00;5357.65661;0.;0.;0.;0.;0:00:00;0.;0.;0.;0.;0.;Относительные;100.;100 ;XY;Выкл.;2000.;По час.;0.;0.;0.;64.435;25.038;10.;64.435;25.038;10.;64.435;25.038;10.;0.;0.;0.;0.;0.;0.;64.435;25.038;10.;0.;;C:\ncm-prt\demo\demo.NC;2;-1;409;417;Хол. ход;Выкл.;-;0.;0.;Нет;к исходной;Выкл.;0.;Свободна;Свободна;Свободна;Свободна;Свободна;Свободна;СКП 1;
71263.84235;0.;0.;0.;0.;0.;0:42:00;5357.65661;0.;0.;0.;0.;0:00:00;0.;0.;0.;0.;0.;Относительные;100.;100 ;XY;Выкл.;2000.;По час.;0.;0.;0.;64.435;25.038;10.;64.435;25.038;10.;64.435;25.038;10.;0.;0.;0.;0.;0.;0.;64.435;25.038;10.;0.;;C:\ncm-prt\demo\demo.NC;2;-1;409;417;Хол. ход;Выкл.;-;0.;0.;Нет;к исходной;Выкл.;0.;Свободна;Свободна;Свободна;Свободна;Свободна;Свободна;СКП 1;
71263.84235;0.;0.;0.;0.;0.;0:42:00;5357.65661;0.;0.;0.;0.;0:00:00;0.;0.;0.;0.;0.;Относительные;100.;100 ;XY;Выкл.;2000.;По час.;0.;0.;0.;64.435;25.038;10.;64.435;25.038;10.;64.435;25.038;10.;0.;0.;0.;0.;0.;0.;64.435;25.038;10.;0.;;C:\ncm-prt\demo\demo.NC;2;-1;409;417;Хол. ход;Выкл.;-;0.;0.;Нет;к исходной;Выкл.;0.;Свободна;Свободна;Свободна;Свободна;Свободна;Свободна;СКП 1;
71263.84235;0.;0.;0.;0.;0.;0:42:00;5357.65661;0.;0.;0.;0.;0:00:00;0.;0.;0.;0.;0.;Относительные;100.;100 ;XY;Выкл.;2000.;По час.;0.;0.;0.;64.435;25.038;10.;64.435;25.038;10.;64.435;25.038;10.;0.;0.;0.;0.;0.;0.;64.435;25.038;10.;0.;;C:\ncm-prt\demo\demo.NC;2;-1;409;417;Хол. ход;Выкл.;-;0.;0.;Нет;к исходной;Выкл.;0.;Свободна;Свободна;Свободна;Свободна;Свободна;Свободна;СКП 1;
71263.84235;0.;0.;0.;0.;0.;0:42:00;5357.65661;0.;0.;0.;0.;0:00:00;0.;0.;0.;0.;0.;Относительные;100.;100 ;XY;Выкл.;2000.;По час.;0.;0.;0.;64.435;25.038;10.;64.435;25.038;10.;64.435;25.038;10.;0.;0.;0.;0.;0.;0.;64.435;25.038;10.;0.;;C:\ncm-prt\demo\demo.NC;2;-1;409;417;Хол. ход;Выкл.;-;0.;0.;Нет;к исходной;Выкл.;0.;Свободна;Свободна;Свободна;Свободна;Свободна;Свободна;СКП 1;
71263.84235;0.;0.;0.;0.;0.;0:42:00;5357.65661;0.;0.;0.;0.;0:00:00;0.;0.;0.;0.;0.;Относительные;100.;100 ;XY;Выкл.;2000.;По час.;0.;0.;0.;64.435;25.038;10.;64.435;25.038;10.;64.435;25.038;10.;0.;0.;0.;0.;0.;0.;64.435;25.038;10.;0.;;C:\ncm-prt\demo\demo.NC;2;-1;409;417;Хол. ход;Выкл.;-;0.;0.;Нет;к исходной;Выкл.;0.;Свободна;Свободна;Свободна;Свободна;Свободна;Свободна;СКП 1;
71263.84235;0.;0.;0.;0.;0.;0:42:00;5357.65661;0.;0.;0.;0.;0:00:00;0.;0.;0.;0.;0.;Относительные;100.;100 ;XY;Выкл.;2000.;По час.;0.;0.;0.;64.435;25.038;10.;64.435;25.038;10.;64.435;25.038;10.;0.;0.;0.;0.;0.;0.;64.435;25.038;10.;0.;;C:\ncm-prt\demo\demo.NC;2;-1;409;417;Хол. ход;Выкл.;-;0.;0.;Нет;к исходной;Выкл.;0.;Свободна;Свободна;Свободна;Свободна;Свободна;Свободна;СКП 1;
71263.84235;0.;0.;0.;0.;0.;0:42:00;5357.65661;0.;0.;0.;0.;0:00:00;0.;0.;0.;0.;0.;Относительные;100.;100 ;XY;Выкл.;2000.;По час.;0.;0.;0.;64.435;25.038;10.;64.435;25.038;10.;64.435;25.038;10.;0.;0.;0.;0.;0.;0.;64.435;25.038;10.;0.;;C:\ncm-prt\demo\demo.NC;2;-1;409;417;Хол. ход;Выкл.;-;0.;0.;Нет;к исходной;Выкл.;0.;Свободна;Свободна;Свободна;Свободна;Свободна;Свободна;СКП 1;
71263.84235;0.;0.;0.;0.;0.;0:42:00;5357.65661;0.;0.;0.;0.;0:00:00;0.;0.;0.;0.;0.;Относительные;100.;100 ;XY;Выкл.;2000.;По час.;0.;0.;0.;64.435;25.038;10.;64.435;25.038;10.;64.435;25.038;10.;0.;0.;0.;0.;0.;0.;64.435;25.038;10.;0.;;C:\ncm-prt\demo\demo.NC;2;-1;409;417;Хол. ход;Выкл.;-;0.;0.;Нет;к исходной;Выкл.;0.;Свободна;Свободна;Свободна;Свободна;Свободна;Свободна;СКП 1;
71263.84235;0.;0.;0.;0.;0.;0:42:00;5357.65661;0.;0.;0.;0.;0:00:00;0.;0.;0.;0.;0.;Относительные;100.;100 ;XY;Выкл.;2000.;По час.;0.;0.;0.;64.435;25.038;10.;64.435;25.038;10.;64.435;25.038;10.;0.;0.;0.;0.;0.;0.;64.435;25.038;10.;0.;;C:\ncm-prt\demo\demo.NC;2;-1;409;417;Хол. ход;Выкл.;-;0.;0.;Нет;к исходной;Выкл.;0.;Свободна;Свободна;Свободна;Свободна;Свободна;Свободна;СКП 1;
71263.84235;0.;0.;0.;0.;0.;0:42:00;5357.65661;0.;0.;0.;0.;0:00:00;0.;0.;0.;0.;0.;Относительные;100.;100 ;XY;Выкл.;2000.;По час.;0.;0.;0.;64.435;25.038;10.;64.435;25.038;10.;64.435;25.038;10.;0.;0.;0.;0.;0.;0.;64.435;25.038;10.;0.;;C:\ncm-prt\demo\demo.NC;2;-1;409;417;Хол. ход;Выкл.;-;0.;0.;Нет;к исходной;Выкл.;0.;Свободна;Свободна;Свободна;Свободна;Свободна;Свободна;СКП 1;
71263.84235;0.;0.;0.;0.;0.;0:42:00;5357.65661;0.;0.;0.;0.;0:00:00;0.;0.;0.;0.;0.;Относительные;100.;100 ;XY;Выкл.;2000.;По час.;0.;0.;0.;64.435;25.038;10.;64.435;25.038;10.;64.435;25.038;10.;0.;0.;0.;0.;0.;0.;64.435;25.038;10.;0.;;C:\ncm-prt\demo\demo.NC;2;-1;409;417;Хол. ход;Выкл.;-;0.;0.;Нет;к исходной;Выкл.;0.;Свободна;Свободна;Свободна;Свободна;Свободна;Свободна;СКП 1;
71263.84235;0.;0.;0.;0.;0.;0:42:00;5357.65661;0.;0.;0.;0.;0:00:00;0.;0.;0.;0.;0.;Относительные;100.;100 ;XY;Выкл.;2000.;По час.;0.;0.;0.;64.435;25.038;10.;64.435;25.038;10.;64.435;25.038;10.;0.;0.;0.;0.;0.;0.;64.435;25.038;10.;0.;;C:\ncm-prt\demo\demo.NC;2;-1;409;417;Хол. ход;Выкл.;-;0.;0.;Нет;к исходной;Выкл.;0.;Свободна;Свободна;Свободна;Свободна;Свободна;Свободна;СКП 1;
71263.84235;0.;0.;0.;0.;0.;0:42:00;5357.65661;0.;0.;0.;0.;0:00:00;0.;0.;0.;0.;0.;Относительные;100.;100 ;XY;Выкл.;2000.;По час.;0.;0.;0.;64.435;25.038;10.;64.435;25.038;10.;64.435;25.038;10.;0.;0.;0.;0.;0.;0.;64.435;25.038;10.;0.;;C:\ncm-prt\demo\demo.NC;2;-1;409;417;Хол. ход;Выкл.;-;0.;0.;Нет;к исходной;Выкл.;0.;Свободна;Свободна;Свободна;Свободна;Свободна;Свободна;СКП 1;
71263.84235;0.;0.;0.;0.;0.;0:42:00;5357.65661;0.;0.;0.;0.;0:00:00;0.;0.;0.;0.;0.;Относительные;100.;100 ;XY;Выкл.;2000.;По час.;0.;0.;0.;64.435;25.038;10.;64.435;25.038;10.;64.435;25.038;10.;0.;0.;0.;0.;0.;0.;64.435;25.038;10.;0.;;C:\ncm-prt\demo\demo.NC;2;-1;409;417;Хол. ход;Выкл.;-;0.;0.;Нет;к исходной;Выкл.;0.;Свободна;Свободна;Свободна;Свободна;Свободна;Свободна;СКП 1;
71263.84235;0.;0.;0.;0.;0.;0:42:00;5357.65661;0.;0.;0.;0.;0:00:00;0.;0.;0.;0.;0.;Относительные;100.;100 ;XY;Выкл.;2000.;По час.;0.;0.;0.;64.435;25.038;10.;64.435;25.038;10.;64.435;25.038;10.;0.;0.;0.;0.;0.;0.;64.435;25.038;10.;0.;;C:\ncm-prt\demo\demo.NC;2;-1;409;417;Хол. ход;Выкл.;-;0.;0.;Нет;к исходной;Выкл.;0.;Свободна;Свободна;Свободна;Свободна;Свободна;Свободна;СКП 1;
71263.84235;0.;0.;0.;0.;0.;0:42:00;5357.65661;0.;0.;0.;0.;0:00:00;0.;0.;0.;0.;0.;Относительные;100.;100 ;XY;Выкл.;2000.;По час.;0.;0.;0.;64.435;25.038;10.;64.435;25.038;10.;64.435;25.038;10.;0.;0.;0.;0.;0.;0.;64.435;25.038;10.;0.;;C:\ncm-prt\demo\demo.NC;2;-1;409;417;Хол. ход;Выкл.;-;0.;0.;Нет;к исходной;Выкл.;0.;Свободна;Свободна;Свободна;Свободна;Свободна;Свободна;СКП 1;
71263.84235;0.;0.;0.;0.;0.;0:42:00;5357.65661;0.;0.;0.;0.;0:00:00;0.;0.;0.;0.;0.;Относительные;100.;100 ;XY;Выкл.;2000.;По час.;0.;0.;0.;64.435;25.038;10.;64.435;25.038;10.;64.435;25.038;10.;0.;0.;0.;0.;0.;0.;64.435;25.038;10.;0.;;C:\ncm-prt\demo\demo.NC;2;-1;409;417;Хол. ход;Выкл.;-;0.;0.;Нет;к исходной;Выкл.;0.;Свободна;Свободна;Свободна;Свободна;Свободна;Свободна;СКП 1;
71263.84235;0.;0.;0.;0.;0.;0:42:00;5357.65661;0.;0.;0.;0.;0:00:00;0.;0.;0.;0.;0.;Относительные;100.;100 ;XY;Выкл.;2000.;По час.;0.;0.;0.;64.435;25.038;10.;64.435;25.038;10.;64.435;25.038;10.;0.;0.;0.;0.;0.;0.;64.435;25.038;10.;0.;;C:\ncm-prt\demo\demo.NC;2;-1;409;417;Хол. ход;Выкл.;-;0.;0.;Нет;к исходной;Выкл.;0.;Свободна;Свободна;Свободна;Свободна;Свободна;Свободна;СКП 1;
71263.84235;0.;0.;0.;0.;0.;0:42:00;5357.65661;0.;0.;0.;0.;0:00:00;0.;0.;0.;0.;0.;Относительные;100.;100 ;XY;Выкл.;2000.;По час.;0.;0.;0.;64.435;25.038;10.;64.435;25.038;10.;64.435;25.038;10.;0.;0.;0.;0.;0.;0.;64.435;25.038;10.;0.;;C:\ncm-prt\demo\demo.NC;2;-1;409;417;Хол. ход;Выкл.;-;0.;0.;Нет;к исходной;Выкл.;0.;Свободна;Свободна;Свободна;Свободна;Свободна;Свободна;СКП 1;
71263.84235;0.;0.;0.;0.;0.;0:42:00;5357.65661;0.;0.;0.;0.;0:00:00;0.;0.;0.;0.;0.;Относительные;100.;100 ;XY;Выкл.;2000.;По час.;0.;0.;0.;64.435;25.038;10.;64.435;25.038;10.;64.435;25.038;10.;0.;0.;0.;0.;0.;0.;64.435;25.038;10.;0.;;C:\ncm-prt\demo\demo.NC;2;-1;409;417;Хол. ход;Выкл.;-;0.;0.;Нет;к исходной;Выкл.;0.;Свободна;Свободна;Свободна;Свободна;Свободна;Свободна;СКП 1;
71263.84235;0.;0.;0.;0.;0.;0:42:00;5357.65661;0.;0.;0.;0.;0:00:00;0.;0.;0.;0.;0.;Относительные;100.;100 ;XY;Выкл.;2000.;По час.;0.;0.;0.;64.435;25.038;10.;64.435;25.038;10.;64.435;25.038;10.;0.;0.;0.;0.;0.;0.;64.435;25.038;10.;0.;;C:\ncm-prt\demo\demo.NC;2;-1;409;417;Хол. ход;Выкл.;-;0.;0.;Нет;к исходной;Выкл.;0.;Свободна;Свободна;Свободна;Свободна;Свободна;Свободна;СКП 1;
71263.84235;0.;0.;0.;0.;0.;0:42:00;5357.65661;0.;0.;0.;0.;0:00:00;0.;0.;0.;0.;0.;Относительные;100.;100 ;XY;Выкл.;2000.;По час.;0.;0.;0.;64.435;25.038;10.;64.435;25.038;10.;64.435;25.038;10.;0.;0.;0.;0.;0.;0.;64.435;25.038;10.;0.;;C:\ncm-prt\demo\demo.NC;2;-1;409;417;Хол. ход;Выкл.;-;0.;0.;Нет;к исходной;Выкл.;0.;Свободна;Свободна;Свободна;Свободна;Свободна;Свободна;СКП 1;
71263.84235;0.;0.;0.;0.;0.;0:42:00;5357.65661;0.;0.;0.;0.;0:00:00;0.;0.;0.;0.;0.;Относительные;100.;100 ;XY;Выкл.;2000.;По час.;0.;0.;0.;64.435;25.038;10.;64.435;25.038;10.;64.435;25.038;10.;0.;0.;0.;0.;0.;0.;64.435;25.038;10.;0.;;C:\ncm-prt\demo\demo.NC;2;-1;409;417;Хол. ход;Выкл.;-;0.;0.;Нет;к исходной;Выкл.;0.;Свободна;Свободна;Свободна;Свободна;Свободна;Свободна;СКП 1;
71263.84235;0.;0.;0.;0.;0.;0:42:00;5357.65661;0.;0.;0.;0.;0:00:00;0.;0.;0.;0.;0.;Относительные;100.;100 ;XY;Выкл.;2000.;По час.;0.;0.;0.;64.435;25.038;10.;64.435;25.038;10.;64.435;25.038;10.;0.;0.;0.;0.;0.;0.;64.435;25.038;10.;0.;;C:\ncm-prt\demo\demo.NC;2;-1;409;417;Хол. ход;Выкл.;-;0.;0.;Нет;к исходной;Выкл.;0.;Свободна;Свободна;Свободна;Свободна;Свободна;Свободна;СКП 1;
71263.84235;0.;0.;0.;0.;0.;0:42:00;5357.65661;0.;0.;0.;0.;0:00:00;0.;0.;0.;0.;0.;Относительные;100.;100 ;XY;Выкл.;2000.;По час.;0.;0.;0.;64.435;25.038;10.;64.435;25.038;10.;64.435;25.038;10.;0.;0.;0.;0.;0.;0.;64.435;25.038;10.;0.;;C:\ncm-prt\demo\demo.NC;2;-1;409;417;Хол. ход;Выкл.;-;0.;0.;Нет;к исходной;Выкл.;0.;Свободна;Свободна;Свободна;Свободна;Свободна;Свободна;СКП 1;
71263.84235;0.;0.;0.;0.;0.;0:42:00;5357.65661;0.;0.;0.;0.;0:00:00;0.;0.;0.;0.;0.;Относительные;100.;100 ;XY;Выкл.;2000.;По час.;0.;0.;0.;64.435;25.038;10.;64.435;25.038;10.;64.435;25.038;10.;0.;0.;0.;0.;0.;0.;64.435;25.038;10.;0.;;C:\ncm-prt\demo\demo.NC;2;-1;409;417;Хол. ход;Выкл.;-;0.;0.;Нет;к исходной;Выкл.;0.;Свободна;Свободна;Свободна;Свободна;Свободна;Свободна;СКП 1;
